lake_ID,sampling_date,lake_name,latitude,longitude,province,ecozone,area,size_class,hi_index,hi_class,altitude,utc,shoreline_length,ecoprovince,watershed_area,area_agriculture,area_forestry,area_mines,area_natlandscapes,area_pasture,area_urban,area_water,fraction_agriculture,fraction_forestry,fraction_mines,fraction_natlandscapes,fraction_pasture,fraction_urban,fraction_water,max_depth,circularity,area_carbonitic,area_evaporites,area_potential_carbonates,fraction_carbonitic,fraction_evaporites,fraction_potential_carbonates,rbr_chla_mean_tube,rbr_chla_mean_bottom,do_percenttsaturation_bottom,do_concentration_bottom,do_percenttsaturation_tube,do_concentration_tube,rbr_salinity_tube,rbr_salinity_bottom,rbr_salinity_hypolimnion,rbr_conductivity_tube,rbr_conductivity_bottom,rbr_conductivity_hypolimnion,rbr_specific_conductance_tube,rbr_specific_conductance_bottom,rbr_specific_conductance_hypolimnion,rbr_sea_pressure_mean_tube,rbr_sea_pressure_mean_bottom,rbr_sound_velocity_mean_tube,rbr_sound_velocity_mean_bottom,rbr_temperature_mean_tube,rbr_temperature_mean_bottom,rbr_temperature_mean_watercolumn,rbr_temperature_mean_top0.5m,rbr_temperature_mean_top1m,rbr_temperature_mean_topmost,rbr_temperature_mean_epilimnion,rbr_temperature_mean_hypolimnion,stratification,doc,dic,tss,spm_mineral,spm_organic,ph_epilimnion,ph_hypolimnion,tp_tube,tp_bottom,tn_tube,tn_bottom,tntp_ratio,srp_epilimnion,srp_hypolimnion,colour,chloride,sulfate,calcium,potassium,magnesium,sodium,secchi_am_index,secchi_pm_optics,air_temperature_am_index,relative_humidity_am_index,atm_pressure_am_index,wind_speed_max_am_index,wind_speed_avg_am_index,air_temperature_pm_optics,relative_humidity_pm_optics,atm_pressure_pm_optics,wind_speed_max_pm_optics,wind_speed_avg_pm_optics,bruntvaisala_max,bruntvaisala_mean,centerbuoyancy,temperature_mean_7d,temperature_mean_30d,precipitation_total_7d,precipitation_total_30d,solar_radiation_net_7d,solar_radiation_net_30d,windspeed_mean_7d,windspeed_mean_30d,heating_degdays_mean_7d,heating_degdays_total_7d,cooling_degdays_mean_7d,cooling_degdays_total_7d,heating_degdays_mean_30d,heating_degdays_total_30d,cooling_degdays_mean_30d,cooling_degdays_total_30d,population,fraction_fire,area_fire,fraction_fire_6yrs,area_fire_6yrs,chla
12-645,7/14/2019,Weeks Lake,48.584406,-123.856961,British Columbia,Pacific Maritime,0.27732,small,0,low,524,-8,2493.7,Georgia Depression,5.638906944,0,0,0,5.421406944,0,0,0.2175,0,0,0,0.961428695,0,0,0.038571305,14.3,0.560424,0,0,1.572590873,0,0,0.278882218,0.974236,1.495054,100.347451,8.6634,101.381354,8.653314,0.016853,0.016741,0.016741,0.019519,0.019388,0.019388,21.473821,21.494663,21.494663,1.040846,2.735413,1483.101527,1482.011373,20.234076,19.870845,20,20.6,20.4,20.7,20.2,18.9,stratified,3.9225,1.0675,NA,NA,NA,6.75,7.12,4.26,15.11,0.101451865,0.129670115,23.81499178,2.333154378,6.436802147,13.89297946,2.0515,0.54,1.469909091,0.087142857,0.492363636,1.4965625,4.7,4.75,18.7,NA,958.8,3.3,2.1,21,NA,958.8,3.2,1.4,0.002091145,9.82E-04,1.972874858,14.09758094,13.0104844,0.221366093,0.470422655,5104394.33,5943400.73,1.440662211,1.849117344,4.033734748,28.23614324,0,0,5.003157298,150.0947189,0,0,0,0,0,0,0,0.830634845
12-646,7/15/2019,Dougan Lake,48.714643,-123.613474,British Columbia,Pacific Maritime,0.097735,small,0.56269,high,45,-8,1347,Georgia Depression,5.511133389,0.134766628,0.041242075,0,1.932438453,0.837980888,2.477755227,0.086950118,0.024453523,0.007483411,0,0.350642657,0.152052369,0.449590865,0.015777175,22,0.594545,0,0,5.511133409,0,0,1,4.699841,1.92513,0.306437,0.036942,114.52401,10.023064,0.110861,0.107604,0.107604,0.215426,0.150916,0.150916,228.64958,228.005872,228.005872,0.98018,13.728579,1488.396179,1436.547639,21.972254,7.300372,10.3,22.1,22,22.1,22,7.4,stratified,5.26,19.21,NA,NA,NA,7.81,7.68,14.66,793.89,0.211708865,0.286462865,14.44125955,22.94533713,524.9276866,18.8925762,16.9215,6.84,23.01790909,0.947142857,8.777363636,9.3965625,2.65,2.75,19.1,NA,1013.4,1.4,1.1,21.6,NA,1012.7,1.8,1.2,0.011146568,0.001417897,2.960708471,18.53259012,17.40810538,0.216588931,0.460059227,5763438.972,6404141.776,1.348514351,1.491615015,0.219553339,1.536873372,0.49261035,3.448272451,0.931683553,27.95050659,0.283428057,8.502841695,597,0,0,0,0,4.3328944
12-647,7/16/2019,Somenos Lake,48.80178,-123.703764,British Columbia,Pacific Maritime,0.969657,medium,0.383467,moderate,5,-8,4443.2,Georgia Depression,62.42065566,0.413475712,0.732915652,0.276875,34.42967616,6.229765543,19.4079476,0.93,0.006624021,0.011741556,0.004435631,0.551575048,0.099802949,0.31092188,0.014898914,6.8,0.617227,0,0,46.13475929,0,0,0.739094436,23.401316,3.789419,1.966438,0.181349,162.877371,13.886793,0.08258,0.086955,0.086955,0.162903,0.159149,0.159149,168.152019,178.445268,178.445268,0.597844,4.554075,1492.333243,1480.493737,23.364829,19.342363,21.3,23.5,23.4,23.5,23.2,18.4,stratified,8.09,6.5875,NA,NA,NA,9.98,7.12,88.33,15.11,0.498196365,0.129670115,5.640171686,9.517205043,6.436802147,46.28037096,18.7515,5.7,14.64790909,0.707142857,3.535363636,11.1465625,0.65,0.95,20.4,NA,1016.3,1.1,0.6,22.8,NA,1015.3,5.2,3.6,0.004111898,0.002201276,3.035829997,18.30700273,17.13179381,0.261873682,0.561156962,5748360.054,6072425.08,1.17022006,1.177794483,0.183427248,1.283990733,0.495429048,3.468003337,1.13737448,34.12123439,0.25695922,7.708776601,11607,0,0,0.167658897,0.104653783,6.386340504
12-648,7/18/2019,Quamichan Lake,48.799616,-123.662384,British Columbia,Pacific Maritime,2.894517,medium,0.587078,high,24,-8,8297.2,Georgia Depression,17.2866771,0.102344324,0.146342229,0,4.74257383,2.376156573,7.172424617,2.746835526,0.005920416,0.008465608,0,0.274348494,0.137455947,0.414910545,0.15889899,8.2,0.474843,0,0,10.53668789,0,0,0.609526505,2.943474,1.758861,8.94459,0.83804,74.002866,6.533586,0.090987,0.101869,0.101869,0.173683,0.184432,0.184432,186.560707,210.222658,210.222658,0.958893,6.095798,1486.655142,1478.397413,21.385989,18.672322,20.8,21.4,21.4,21.4,21.2,18.1,stratified,9.59,12.645,NA,NA,NA,7.55,7.12,275,650.45,0.630631865,1.069764865,2.293206782,204.6951049,642.1968939,10.51718135,5.4965,3.33,19.66790909,1.167142857,4.681363636,9.7265625,1.25,1.35,18,NA,1013.6,4.7,3,20.7,NA,1013.6,5.1,3.9,0.005896985,9.59E-04,5.531964179,18.22610935,16.97512775,0.123658903,0.644904746,6143782.667,5921170.777,1.353828374,1.224723437,0.253426434,1.773985036,0.572437105,4.007059733,1.191342646,35.74027939,0.193042391,5.791271718,4600,0,0,0,0,32.57235271
12-649,7/19/2019,Fuller Lake,48.908326,-123.720615,British Columbia,Pacific Maritime,0.238446,small,0.602678,high,55,-8,2236.9,Georgia Depression,0.72341893,0,0.00125,0,0.202374225,0,0.307294706,0.2125,0,0.001727906,0,0.27974693,0,0.424781123,0.293744041,17.1,0.598815,0,0,0.723418935,0,0,1,0.845246,4.042943,0.576546,0.072422,104.567128,9.150982,0.036834,0.038047,0.038047,0.063743,0.052037,0.052037,67.74904,82.575133,82.575133,0.959522,14.466973,1488.114111,1429.285156,21.904041,5.639203,13.2,21.9,21.9,21.9,21.9,6.2,stratified,3.755,2.56,NA,NA,NA,6.96,6.88,8.74,242.59,0.159417865,0.377619365,18.24003032,1.326044472,46.9145529,0.969828712,5.4965,3.33,3.694909091,0.487142857,1.003363636,6.8465625,5.85,5.98,16.7,NA,1014.5,2.4,0.8,17.4,NA,1014.8,2.5,1.3,0.010390656,0.001425617,6.52813714,16.94684245,16.16658588,0.21718952,0.842504187,6287847.491,5909759.664,1.355265315,1.084634359,0.986225818,6.903580729,0.053403437,0.373824056,1.861632979,55.84898936,0.039616496,1.188494873,69,0,0,0,0,1.144062267
12-650,7/20/2019,Quennell Lake,49.070025,-123.811737,British Columbia,Pacific Maritime,1.132409,medium,0.41996,moderate,31,-8,14530.4,Georgia Depression,9.187966539,0.001532355,0.06270541,0,4.312285604,0.841876973,2.995816197,0.97375,1.67E-04,0.006824732,0,0.469340586,0.091628215,0.326058675,0.105981013,7,0.044413,0,0,9.187966594,0,0,1,5.0988,6.949065,7.084248,0.763124,86.96626,7.635038,0.055913,0.076803,0.076803,0.103931,0.120644,0.120644,110.474373,159.959416,159.959416,0.993104,5.86177,1488.122475,1455.809412,21.899189,12.158751,18.5,22,22,22,21.8,11.8,stratified,10.26,6.9,NA,NA,NA,7.44,7.12,31.83,363.69,0.374080365,0.587531365,11.75244628,4.481655512,281.3801427,36.03020687,5.4965,3.33,8.944909091,0.807142857,2.589363636,8.7665625,4.1,4.1,19.8,NA,1017.5,4.6,2.1,23.9,NA,1016.4,2.5,1.2,0.007628083,0.002688632,4.290851582,18.02568098,17.70653068,0.321122894,1.031430405,6662033.976,6215566.625,1.849836118,1.633136962,0.499665469,3.497658284,0.705769276,4.940384929,0.703895806,21.11687419,0.401306814,12.03920441,811,0,0,0,0,6.542342133
12-651,7/21/2019,Holden Lake,49.103249,-123.829263,British Columbia,Pacific Maritime,0.364517,small,0.39602,moderate,8,-8,5136.2,Georgia Depression,17.55843392,0.001532355,0.123938079,0,9.163740648,1.117673728,5.793231341,1.358317767,8.73E-05,0.007058607,0,0.521899658,0.063654523,0.329940094,0.077359847,6.4,0.173639,0,0,17.55843397,0,0,1,5.30399,2.803619,4.316309,0.40222,109.171253,9.410271,0.054916,0.069417,0.069417,0.103386,0.123953,0.123953,107.945719,141.07871,141.07871,0.242744,4.223807,1490.666829,1478.409701,22.788126,18.691643,20.9,22.8,22.6,23,22.788126,17.7,stratified,13.375,6.895,NA,NA,NA,8.31,7.12,49.01,15.11,0.909630865,0.129670115,18.56010743,8.241532496,6.436802147,19.23395147,5.4965,3.33,8.775909091,0.757142857,2.471363636,8.6465625,0.55,0.65,24.3,NA,1015.9,2.3,1.3,26.2,NA,1015.5,1,0.5,0.003830964,0.002344165,3.160840663,17.99547294,17.74703395,0.310478585,1.02486879,6790368.272,6220276.387,1.888794394,1.633442534,0.523327637,3.663293457,0.538759068,3.771313477,0.667117716,20.01353149,0.401306814,12.03920441,1888,0,0,0,0,21.52215284
12-652,7/22/2019,Hoggan Lake,49.151569,-123.8284,British Columbia,Pacific Maritime,0.194798,small,0.26461,moderate,63,-8,2230.6,Georgia Depression,9.61909583,0.004375,0.02,0,6.943362427,0,2.487608402,0.16375,4.55E-04,0.002079198,0,0.72183109,0,0.258611459,0.01702343,15,0.491977,0,0,9.619095817,0,0,1,5.76652,2.261146,0.642643,0.078164,104.547775,8.967835,0.048967,0.045316,0.045316,0.090525,0.06317,0.06317,94.770914,97.188258,97.188258,0.797195,12.884087,1490.292574,1433.780707,22.655741,6.673941,13.6,22.8,22.7,22.8,22.6,7,stratified,8.4975,6.1075,NA,NA,NA,7.55,7.12,15.49,38.46,0.225346365,0.216439365,14.54786088,4.615936833,22.13964921,26.07341129,5.4965,3.33,7.689909091,0.187142857,2.388363636,7.4765625,2.55,2.7,19.4,NA,1008.9,3.7,3,20.4,NA,1009.4,5.6,4.6,0.00733535,0.001680852,5.360608727,18.22768555,17.75227449,0.263737144,0.94132759,7151111.574,6357321.613,2.400236452,2.058194173,0.563333857,3.943336996,0.803637695,5.625463867,0.710281982,21.30845947,0.426994341,12.80983022,587,0,0,0,0,3.341598223
12-653,7/27/2019,Boomerang Lake,49.17875,-124.155461,British Columbia,Pacific Maritime,0.120645,small,0.131682,moderate,362,-8,2475.3,Georgia Depression,3.650245307,0,0.939946642,0,2.629048665,0,0,0.08125,0,0.257502322,0,0.7202389,0,0,0.022258778,13,0.247442,0,0,3.513109321,0,0,0.962431027,1.945031,2.031272,2.001701,0.237184,103.838456,8.852396,0.023642,0.021562,0.021562,0.034733,0.029371,0.029371,37.201612,45.266615,45.266615,1.045686,11.071724,1486.983575,1433.469118,21.525111,6.616394,13,21.6,21.6,21.6,21.4,6.9,stratified,4.09,3.245,NA,NA,NA,6.69,6.7,6.21,19,0.081943865,0.054277865,13.1954694,5.330840334,6.021338972,11.74399739,0.7515,2.32,4.031909091,0.097142857,0.769363636,1.6865625,5.3,5.7,18.5,NA,981.7,3.2,2.4,20.1,NA,982.1,2,1.3,0.010442133,0.001700173,4.740221591,17.56145194,16.00195813,0.011387646,0.775615857,7081555.427,5954855.081,2.204766595,2.081580663,0.833229283,5.83260498,0.224297224,1.570080566,2.107377947,63.2213384,0.052336019,1.570080566,0,0,0,0,0,1.382553778
12-654,7/25/2019,Kennedy Lake,49.062864,-125.491128,British Columbia,Pacific Maritime,65.269407,large,0.003959,low,3,-8,104232.8,Southern Coastal Mountains,518.3532425,0,0.861281115,0.0875,446.2489142,0,1.257279525,69.89826771,0,0.001661572,1.69E-04,0.860897314,0,0.002425526,0.134846784,41,0.04597,0,0,0,0,0,0,0.926867,0.635826,92.338829,11.337142,101.794835,9.211215,0.02183,0.015623,0.015623,0.030665,0.020643,0.020643,33.475247,31.588777,31.588777,1.080641,32.612724,1484.241922,1434.851194,20.604629,6.85933,11.9,20.6,20.6,20.6,20.4,7.8,stratified,1.4325,2.535,NA,NA,NA,6.6,7.25,2.37,3.84,0.025,0.025,10.54852321,2.154546601,2.085496737,6.957752175,2.3615,1.08,4.017909091,0.077142857,0.288363636,1.3565625,8,7.35,17.5,NA,1022.4,4.3,3.2,18.4,NA,1022.5,3.7,2.5,0.003461931,5.35E-04,11.08561284,14.6703125,14.23205795,0.013837784,1.104030067,7046462.068,5831199.62,1.904270182,1.757440859,3.466146124,24.26302287,0,0,3.819144779,114.5743434,0,0,3,0,0,0,0,1.206416978
12-655,7/26/2019,Lowry Lake,49.390048,-125.135344,British Columbia,Pacific Maritime,0.448469,small,0.089233,low,129,-8,4126.2,Georgia Depression,20.7565148,0,3.617250735,0,16.65125164,0,0,0.488012426,0,0.174270622,0,0.802218089,0,0,0.023511289,11,0.331009,0,0,0,0,0,0,0.554817,2.156934,128.903651,12.367063,104.924855,8.841231,0.028501,0.025834,0.025834,0.04608,0.038568,0.038568,47.726011,45.498474,45.498474,0.926238,8.041517,1491.79801,1473.04513,23.194845,17.046318,21.7,23.2,23.2,23.2,23.2,17.046318,stratified,1.2075,4.87,NA,NA,NA,7.29,7.12,2.96,8.44,0.136548865,0.066280365,13.37355949,4.15699265,2.49979592,0.945049742,1.9415,0.38,6.386909091,0.005,0.761363636,1.1765625,9.1,9.1,24.1,NA,1001.6,5.1,1.3,23.6,NA,1001.2,0.6,0.3,0.006036803,0.001728354,6.851199639,16.43921015,15.26000086,0.014963023,0.816902127,6734100.932,5539734.71,0.963244918,0.921260761,1.959014311,13.71310018,0.027332706,0.191328939,2.798563521,83.95690562,0.006377631,0.191328939,0,0,0,0,0,0.591395156
12-656,7/30/2019,Enos Lake,49.28058,-124.156487,British Columbia,Pacific Maritime,0.172011,small,0.20693,moderate,50,-8,3127.3,Georgia Depression,2.439178419,0,0.001694106,0,1.823064071,0,0.475051573,0.139368668,0,6.95E-04,0,0.747409069,0,0.194758846,0.057137546,12,0.221011,0,0,0,0,0,0,3.783369,2.569,1.891429,0.234429,104.770007,8.891452,0.068682,0.069522,0.069522,0.133615,0.09529,0.09529,138.021561,149.474734,149.474734,1.001188,10.105868,1492.222266,1430.934976,23.328614,6.02102,14.5,23.3,23.3,23.3,23.3,6.3,stratified,6.145,11.405,NA,NA,NA,7.83,7.12,9.11,28.5,0.156486865,0.193208865,17.17748244,8.092834885,10.78577957,12.80946094,10.7315,4.75,17.13790909,0.327142857,1.802363636,7.7765625,3.65,3.73,20.1,NA,1011.3,3.1,1.6,20.6,NA,1011.5,4.3,2.4,0.010640211,0.002230261,5.036525596,18.67948957,17.65432595,0.01511991,0.592973873,6947155.277,6347261.689,3.027058833,2.751935886,0.069192941,0.484350586,0.716848319,5.017938233,0.710393626,21.31180878,0.340997925,10.22993774,169,0,0,0,0,3.5595936
12-657,7/28/2019,Green Lake,49.230739,-124.060791,British Columbia,Pacific Maritime,0.122056,small,0.394516,moderate,93,-8,1340.3,Georgia Depression,2.240897864,0,0.009107772,0,1.290593768,0.014375,0.836821325,0.09,0,0.00406434,0,0.575927082,0.006414839,0.373431265,0.040162473,9.4,0.853775,0,0,0,0,0,0,3.957307,5.541525,5.17835,0.65149,96.868784,8.310989,0.085844,0.128835,0.128835,0.168186,0.171726,0.171726,175.266113,273.665609,273.665609,1.076865,8.172331,1490.992198,1428.7303,22.884988,5.509237,14.3,22.9,22.9,22.9,22.8,5.8,stratified,6.03,10.565,NA,NA,NA,7.62,7.12,9.05,20.29,0.142207365,0.248396365,15.71352099,15.75736976,17.55266622,19.36972184,23.7015,3.48,13.20790909,0.437142857,3.347363636,13.5565625,3.75,3.375,20.2,NA,1013.6,5.8,2.6,20,NA,1013.2,7.5,4.6,0.01019697,0.002778517,4.0707771,18.06978178,16.51167255,0.026753436,0.726135497,7110884.478,6185312.884,2.454269261,2.262491564,0.393805222,2.756636556,0.439268857,3.074881999,1.657790748,49.73372243,0.114105428,3.423162842,564,0,0,0,0,1.981962312
12-658,8/5/2019,Mohun Lake,50.11693,-125.499304,British Columbia,Pacific Maritime,6.237599,large,0.046662,low,205,-8,32002.6,Georgia Depression,53.5806089,0,4.328161702,0,42.64398568,0,0.029086516,6.579375,0,0.080778509,0,0.795884678,0,5.43E-04,0.122793957,43,0.064623,0,0,0,0,0,0,0.465582,0.838632,78.673276,9.856576,106.281059,9.115345,0.017198,0.010941,0.010941,0.01976,0.01435,0.01435,20.999188,23.265839,23.265839,0.97156,35.316737,1488.110895,1426.444956,21.912263,4.936433,9.4,22.1,22,22.2,22.2,5.5,stratified,1.77,1.23,NA,NA,NA,7.22,7.12,6.4,8.33,0.077702865,0.102982865,12.14107266,1.671197555,6.297538427,1.7548643,1.8015,0.78,1.595909091,0.097142857,0.601363636,1.5065625,13.1,12.1,25.1,NA,994.5,0.4,0.1,28,NA,993.9,0.7,0.7,0.008716828,6.02E-04,8.176346491,17.38587995,16.74697414,0.854883228,2.507022085,4800481.126,5281630.337,0.946397956,0.996233231,1.144351923,8.01046346,0.297703916,2.083927409,1.451513952,43.54541855,0.151889784,4.556693522,1,0,0,0,0,0.528331645
12-659,8/3/2019,McCreight Lake,50.301082,-125.642773,British Columbia,Pacific Maritime,2.793262,medium,0.056085,low,59,-8,11685,Georgia Depression,170.356122,0,16.4896941,0,143.1283717,0,0.749302789,9.988753462,0,0.09679543,0,0.840171577,0,0.004398449,0.058634544,55,0.249107,0,0,0,0,0,0,0.904108,1.107433,99.553396,9.246474,100.354988,9.271208,0.020338,0.020244,0.039523,0.027478,0.027298,0.0552445,30.859058,30.811032,83.920277,1.158686,3.241507,1480.117715,1479.420552,19.263857,19.032302,19.2,19.263857,19.3,19.3,19.263857,19.032302,mixed,1.57,2.455,NA,NA,NA,7.2,7.12,3.37,3.99,0.077983865,0.105930865,23.14061276,4.15699265,5.054640879,3.211954071,2.0215,0.73,3.137909091,0.117142857,0.759363636,1.6665625,7.15,6.44,18.41,NA,1016.3,4.6,3.6,21.1,NA,1015.2,3.2,2.3,4.01E-04,2.11E-04,2.54889612,15.34921381,15.58505228,1.140819382,2.673285493,4181174.929,4831680.067,0.998396675,0.868706011,2.670272391,18.69190674,0,0,2.411184158,72.33552475,0.031324192,0.939725749,31,0,0,0,0,0.919431733
12-660,8/11/2019,Nimpkish Lake,50.419576,-126.978939,British Columbia,Pacific Maritime,37.745212,large,0.026557,low,21,-8,54908.5,Southern Coastal Mountains,1735.964676,0,77.82561663,6.25E-04,1569.46078,0,4.965105547,83.71254897,0,0.044831337,3.60E-07,0.904085666,0,0.002860142,0.048222496,93,0.146238,0,0,114.625741,0,0,0.066029996,1.090953,0.606646,91.359042,11.264749,100.091316,9.308771,0.020787,0.015482,0.015482,0.028466,0.020521,0.020521,32.240373,31.828921,31.828921,0.859324,56.774006,1478.877655,1433.250544,18.87123,6.399814,11.5,18.9,18.9,18.9,18.8,7.2,stratified,1.7,2.8225,NA,NA,NA,6.99,7.27,4.12,4.07,0.025,0.025,6.067961165,3.924154701,5.808640285,4.217252194,6.5015,4.66,4.913909091,0.117142857,0.589363636,0.9165625,8.85,9.8,16.9,NA,1015.2,4.1,3.2,23.9,NA,1015.4,0.4,0,0.004305294,2.52E-04,20.79665228,16.47286958,14.25620795,0.012498646,1.959985432,5960667.231,5234371.928,0.729169143,1.000226347,1.547384044,10.83168831,0.065726725,0.460087077,3.738105973,112.1431792,0.015336236,0.460087077,231,0,0,0.891850608,15.48221152,1.139159733
12-661,8/13/2019,Roselle Lake,50.520655,-126.989432,British Columbia,Pacific Maritime,0.175195,small,0.046197,low,101,-8,2529.9,Southern Coastal Mountains,1.941177959,0,6.25E-04,0,1.666862254,0,0.080436794,0.193253911,0,3.22E-04,0,0.858685957,0,0.041437104,0.099554969,6.9,0.343966,0,0,1.941177996,0,0,1,4.540377,8.895711,25.182775,3.038332,101.794835,8.967835,0.015419,0.014172,0.014172,0.01578,0.016104,0.016104,17.054092,20.344568,20.344568,0.825279,5.493603,1485.678657,1462.896634,21.087336,14.122502,19,21.1,21.1,21.1,21.1,12.1,stratified,5.385,0.5375,NA,NA,NA,6.22,7.12,7.51,15.11,0.127870365,0.129670115,17.02667976,0.5,6.436802147,16.9845075,14.7415,1.69,1.079909091,0.077142857,0.409363636,1.9765625,4.05,4.275,16,NA,1009.8,2.1,1.6,17.3,NA,1010.2,3.1,2.8,0.006260543,0.002463199,4.719394813,15.71931946,14.55184193,0.046375511,1.857256315,5132261.915,5217771.284,0.935372456,1.224943462,2.296654583,16.07658208,0,0,3.459892146,103.7967644,0,0,0,0,0,0,0,2.4380948
12-662,8/9/2019,Victoria Lake,50.371904,-127.387341,British Columbia,Pacific Maritime,15.695025,large,0.006175,low,95,-8,36991.9,Southern Coastal Mountains,119.623871,0,1.263565727,0,102.3514261,0,0.008125,16.00075416,0,0.010562823,0,0.855610383,0,6.79E-05,0.133758873,138,0.113753,0,0,5.145801993,0,0,0.043016515,0.444137,0.488911,25.182775,3.038332,101.794835,8.967835,0.0231,0.018124,0.018124,0.03344,0.024386,0.024386,36.787566,37.78736,37.78736,0.957129,56.727935,1483.118799,1433.390494,20.23525,6.431836,10.4,20.2,20.2,20.2,20.2,7.6,stratified,1.125,2.91,NA,NA,NA,7.5,7.12,2.21,7.26,0.061665865,0.118326365,27.90310633,1.900077592,4.4825208,1.03584652,10.1415,7.17,5.231909091,0.137142857,0.456363636,1.3365625,13.875,13.6,16.1,NA,1005.1,1.9,1.5,17.1,NA,1005.1,1.5,1.1,0.004077028,2.99E-04,13.85452028,16.42078044,14.38762491,0.238865256,2.2591615,6668628.292,5495660.328,0.962264147,1.119108014,1.630880592,11.41616414,0.041789318,0.292525228,3.615268631,108.4580589,0.009750841,0.292525228,5,0,0,0,0,0.433391822
12-663,8/8/2019,Alice Lake,50.450374,-127.400686,British Columbia,Pacific Maritime,10.810254,large,0.014971,low,52,-8,33156.2,Southern Coastal Mountains,462.8876389,0,11.86419165,0,417.5429459,0,0.503955739,32.97654563,0,0.025630824,0,0.902039525,0,0.001088722,0.071240929,71.3,0.095203,0,0,112.1111836,0,0,0.242199563,0.523152,0.6102,85.234284,10.421663,102.383289,9.067535,0.034342,0.027922,0.027922,0.057787,0.038506,0.038506,62.509051,59.539481,59.539481,1.019202,47.663661,1485.578182,1433.576114,21.045079,6.504327,10.8,21,21,21,20.8,6.9,stratified,1.1325,5.625,NA,NA,NA,7.3,7.33,2.26,8.21,0.065682865,0.110697865,29.0632146,5.180478424,9.089041115,3.205106859,11.2315,8.64,9.538909091,0.147142857,0.975363636,1.4865625,11.45,11.5,15.1,NA,1009.8,3.1,2.1,16.9,NA,1009.4,4.5,3.7,0.003328785,3.86E-04,13.15147001,16.09064709,14.38552327,0.620510789,2.407374669,6132065.936,5471412.126,0.976956402,1.122678239,2.017121233,14.11984863,0.041789318,0.292525228,3.640844735,109.2253421,0.009750841,0.292525228,6,0,0,1.967077821,9.105360082,0.507402356
12-664,8/10/2019,Beaver Lake,50.600735,-127.314969,British Columbia,Pacific Maritime,0.169971,small,0.086722,low,83,-8,1814.4,Southern Coastal Mountains,1.928465289,0,0.029875675,0,1.589044266,0,0.137371827,0.172173521,0,0.015491943,0,0.823994227,0,0.071233756,0.089280073,14,0.648824,0,0,0,0,0,0,2.268459,2.162124,25.182775,3.038332,101.794835,8.967835,0.024336,0.017593,0.017593,0.036238,0.023649,0.023649,39.112344,37.754777,37.754777,0.902534,11.170322,1485.884501,1428.318099,21.152637,5.438594,11.3,21.1,21.2,21.1,21.1,6,stratified,6.5575,1.525,NA,NA,NA,6.54,6.49,5.25,8.69,0.098451365,0.076352865,18.75264095,0.5,2.109464879,37.27570075,26.4715,5.35,3.576909091,0.177142857,0.778363636,3.1565625,4.15,4.53,15.3,NA,1005.6,1.8,1.4,20.2,NA,1005.3,0,0,0.009435632,0.001607553,4.051067453,16.00819967,15.12409532,0.015184323,1.920790048,6295441.615,5398232.451,1.167593183,1.432100086,2.069143949,14.48400764,0,0,2.869710053,86.0913016,0,0,0,0,0,0,0,1.318643645
12-665,8/12/2019,Zeballos Lake,50.075821,-126.754403,British Columbia,Pacific Maritime,1.969395,medium,0.013034,low,333,-8,10185.7,Southern Coastal Mountains,42.8827253,0,1.075754593,0,40.19170841,0,0,1.615262295,0,0.025085966,0,0.937247065,0,0,0.037666969,41,0.176415,0,0,0,0,0,0,0.803909,0.703385,75.923486,9.343036,98.950509,9.015825,0.01773,0.012165,0.012165,0.022035,0.016002,0.016002,25.27144,25.730121,25.730121,1.053723,37.01127,1477.032008,1427.67479,18.294148,5.205051,9.1,18.3,18.3,18.3,18.3,5.7,stratified,1.24,2.0825,NA,NA,NA,7.32,7.2,3.89,4.68,0.136548865,0.025,13.37355949,0.5,1.341711493,4.207603306,4.9715,5.15,3.663909091,0.067142857,0.511363636,0.7465625,8.75,7.2,16.2,NA,983.6,0.5,0.3,15.4,NA,883.3,4.3,3.6,0.00202259,3.64E-04,9.493374219,15.28742471,13.50907396,0.020931712,1.68046583,5464719.749,5202225.126,1.041662958,1.277712671,2.513529423,17.59470596,0.004982213,0.034875488,4.493354891,134.8006467,0.001162516,0.034875488,0,0,0,0,0,0.690509023
12-666,8/4/2019,Spirit Lake,50.199099,-125.67783,British Columbia,Pacific Maritime,0.317943,small,0.199667,moderate,240,-8,4190.2,Georgia Depression,3.991107773,0,1.488213886,0,2.238518887,0,0,0.264375,0,0.37288241,0,0.560876582,0,0,0.066241008,21,0.227556,0,0,0,0,0,0,0.811003,1.266352,38.527984,4.848717,100.692117,8.727373,0.015644,0.009122,0.009122,0.016235,0.011871,0.011871,17.470363,19.408767,19.408767,0.900006,16.397487,1486.291091,1424.926902,21.295402,4.665882,11,21.5,21.4,21.6,21.5,5.4,stratified,3.995,1.305,NA,NA,NA,7.09,7.12,5.53,13.83,0.152775365,0.150830865,27.62664828,1.740247418,7.609485838,7.045362027,0.6915,0.56,1.688909091,0.157142857,0.498363636,0.9865625,7.7,8.22,20.6,NA,992,1.7,0.8,25,NA,991,0,0,0.007238259,0.001210765,5.594027692,15.61180885,15.49911037,0.988947041,2.419454104,4463635.525,4923580.438,0.953192433,0.953969435,2.503736514,17.5261556,0,0,2.50305787,75.09173609,0.00490804,0.147241211,0,0,0,0,0,0.8197272
